Country Name,Series Name,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Kuwait,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,2,0.800000012,1,1.100000024,1.039999962,1.409999967,..,..,..,1.899999976,1.200000048,0.939999998,..,..,..
Kuwait,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,10,..,..,..,..,..,..,..,..,17.60000038,23.20000076,29.98999977,..,..,..
Kuwait,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,11.84000015,..,..,..,..,..,..,..,..,11.60000038,11.10000038,9.390000343,..,..,..
Kyrgyz Republic,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,5.690000057,46.02999878,31.48999977,..,..,..,..,6.409999847,5.619999886,7.46999979,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,5.559999943,65.08999634,40.45999908,..,..,..,..,6.590000153,5.550000191,6.730000019,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,5.75,35.24000168,25.64999962,..,..,..,..,6.230000019,5.690000057,8.210000038,..,..,..,..,..,..
Kyrgyz Republic,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,10.25,4.449999809,4.650000095,..,..,..,..,10.60999966,15.06999969,14.97999954,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,9.239999771,3.819999933,4.159999847,..,..,..,..,12.14000034,20.47999954,19.64999962,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,10.81999969,4.960000038,5.039999962,..,..,..,..,9.869999886,12.52999973,12.61999989,..,..,..,..,..,..
Kyrgyz Republic,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,8.93999958,10.85999966,11.56000042,..,..,..,..,8.789999962,8.359999657,7.829999924,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,10.17000008,13.10999966,13.78999996,..,..,..,..,10.56000042,9.680000305,9.659999847,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,8.029999733,9.319999695,10.10000038,..,..,..,..,7.550000191,7.46999979,6.679999828,..,..,..,..,..,..
Kyrgyz Republic,"Unemployment, female (% of female labor force) (national estimate)",..,..,14.27000046,..,9.260000229,9.050000191,9.029999733,..,9.380000114,9.760000229,9.93999958,9.850000381,9.470000267,9.659999847,9.489999771,9.020000458,8.739999771,8.909999847,5.000899792,..
Kyrgyz Republic,"Unemployment, male (% of male labor force) (national estimate)",..,..,11.22000027,..,7.96999979,7.409999847,7.710000038,..,7.340000153,7.409999847,7.710000038,7.579999924,7.690000057,7.429999828,7.03000021,6.539999962,6.179999828,5.590000153,4.247600079,..
Kyrgyz Republic,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,21.20000076,..,17.81999969,16.15999985,16.23999977,..,..,19.25,20.28000069,19.87999916,20.06999969,15.81000042,17.15999985,19.09000015,20.61000061,21.02000046,13.42819977,..
Kyrgyz Republic,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,19.27000046,..,13.53999996,13.32999992,13.55000019,..,..,15.27000046,14.51000023,14.5,16.09000015,12,12.02000046,12.53999996,12.73999977,11.72999954,7.758600235,..
Lao PDR,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,2.120399952,..,..,..,..,..,..,6.900800228,..,..
Lao PDR,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,2.333499908,..,..,..,..,..,..,7.238399982,..,..
Lao PDR,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,1.999799967,..,..,..,..,..,..,6.652800083,..,..
Lao PDR,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,..,0.548399985,..,..,..,..,..,..,11.0170002,..,..
Lao PDR,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,..,0.580900013,..,..,..,..,..,..,8.921699524,..,..
Lao PDR,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,..,0.5176,..,..,..,..,..,..,12.7730999,..,..
Lao PDR,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,..,1.149399996,..,..,..,..,..,..,6.473999977,..,..
Lao PDR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,0.977400005,..,..,..,..,..,..,4.786799908,..,..
Lao PDR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,1.270400047,..,..,..,..,..,..,7.633600235,..,..
Lao PDR,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,..,1.360000014,..,..,..,..,0.66079998,..,..,..,..,..,..,7.815000057,..,..
Lao PDR,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,1.350000024,..,..,..,..,0.755200028,..,..,..,..,..,..,10.74820042,..,..
Lao PDR,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,1.65139997,..,..,..,..,..,..,15.49209976,..,..
Lao PDR,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,1.903399944,..,..,..,..,..,..,20.80579948,..,..
Late-demographic dividend,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,Unemployment with advanced education (% of total labor force with advanced education),..,..,6.265865048,5.621440782,4.402761073,4.842119201,4.229334818,4.38191819,4.076555482,5.631639875,..,5.320395413,4.950784161,3.898094181,3.940893874,5.663420424,6.522266572,6.649217736,6.623903456,6.702984204
Latin America & Caribbean,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,6.410045705,6.581257268,5.175771824,5.378456746,5.003785328,4.977996998,4.788035223,6.343547749,..,6.147257391,5.921690414,4.759207367,4.50175166,6.50553939,7.379496252,7.770022366,7.699980209,7.821203675
Latin America & Caribbean,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,6.047616544,4.625398257,3.555934303,4.243859607,3.396664444,3.738026218,3.304354399,4.896144646,..,4.454627406,4.106638364,3.123317438,3.404374533,4.796203938,5.60998056,5.409653296,5.427744157,5.457386793
Latin America & Caribbean,Unemployment with basic education (% of total labor force with basic education),..,..,12.52539179,11.33534999,9.961704572,10.07205857,8.472465825,7.581108583,7.000660763,8.64695154,..,7.078246273,6.950718608,6.367119298,6.189192171,7.085928963,10.24914778,11.57274683,11.25273818,11.29928523
Latin America & Caribbean,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,14.11929047,14.62930627,13.28931368,13.28273391,11.40086585,10.49617855,9.707584456,11.73770449,..,9.539069695,8.879504585,8.001807627,7.545024356,8.729245286,12.46057915,13.7828208,13.55708136,13.90345228
Latin America & Caribbean,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,11.83391156,9.350368361,7.881234374,8.125597894,6.704280505,5.837859615,5.459522472,6.909124087,..,5.806585091,5.861917667,5.459040626,5.448578937,6.138652617,8.966538998,10.27833227,9.901609136,9.784201085
Latin America & Caribbean,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,12.54330516,11.52172261,10.56993156,10.07193063,9.029560389,8.533972797,7.703518824,9.996486229,..,8.292144151,6.871121766,6.28619999,6.138495402,7.395531576,11.1259066,11.81927713,11.71394718,11.56704511
Latin America & Caribbean,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,14.42658503,14.18190067,13.31675761,13.13191963,11.78483883,11.40285919,10.21459324,12.86052211,..,10.83785348,8.521322618,7.700995687,7.406062589,9.036580488,13.60045441,14.30583702,14.28085171,14.28519299
Latin America & Caribbean,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,11.0185478,9.363363437,8.21201444,7.432453004,6.710839837,6.104727216,5.654028776,7.763277202,..,6.389587737,5.589546689,5.129683986,5.156876649,6.041425255,9.152373008,9.780375968,9.600699602,9.333474087
Latin America & Caribbean,"Unemployment, female (% of female labor force) (national estimate)",..,10.88307415,11.51314629,11.3884361,10.45796839,10.15094695,8.617653186,8.827588885,8.168704167,9.178857228,..,7.904399859,7.757678177,7.400734796,7.056275317,7.705537171,9.09544683,9.489374632,9.498152907,9.809623321
Latin America & Caribbean,"Unemployment, male (% of male labor force) (national estimate)",..,7.546702658,8.048087019,7.476121317,6.421773058,6.521704093,5.537756583,5.520040264,5.188041018,6.198994525,..,5.258705163,5.394331612,5.174149687,5.102526572,5.516805018,6.642080812,6.934701654,6.941195873,7.021407652
Latin America & Caribbean,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,18.65614555,19.70838492,19.8463861,20.9087799,20.40964161,17.64013512,17.26694578,17.20262054,18.81426754,..,16.99792694,16.61470539,16.60935932,16.33586491,17.53193523,20.28784663,21.05318898,21.4274822,21.77137712
Latin America & Caribbean,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,12.87016651,13.03804136,12.85089069,13.31957323,13.57970981,11.46435038,11.33168428,11.23642478,12.67377474,..,11.32625523,11.19675871,11.41587446,11.36196183,11.95482751,14.70631614,15.45494317,15.96781366,16.13620046
Latin America & Caribbean (excluding high income),Unemployment with advanced education (% of total labor force with advanced education),..,..,6.298181305,5.652816584,4.380565619,4.838351446,4.148034149,4.247425302,4.077189365,5.613612691,..,5.339297832,4.965804858,3.887117815,3.915956058,5.733671928,6.589740477,6.679771341,6.648762091,6.734774573
Latin America & Caribbean (excluding high income),"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,6.434456609,6.626239473,5.150280291,5.372590154,4.941243933,4.818992074,4.788119337,6.324389385,..,6.15514222,5.933792508,4.771849527,4.503867581,6.613060696,7.499473842,7.838534556,7.764184583,7.895620253
Latin America & Caribbean (excluding high income),"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,6.092822084,4.639632897,3.543180609,4.244568847,3.288229983,3.617520895,3.310703898,4.878837779,..,4.474098472,4.123435264,3.090036747,3.351842934,4.824795613,5.62002274,5.393041071,5.405101784,5.437445092
Latin America & Caribbean (excluding high income),Unemployment with basic education (% of total labor force with basic education),..,..,12.38869451,11.25321223,9.872995091,10.02497336,8.624965867,7.694527108,6.985127187,8.523196416,..,7.09507836,6.978600737,6.382177447,6.177269672,7.115196539,10.41871217,11.7711336,11.43200674,11.47930195
Latin America & Caribbean (excluding high income),"Unemployment with basic education, female (% of female labor force with basic education)",..,..,13.86680193,14.52004999,13.16052492,13.21311902,11.64829898,10.65226743,9.67430092,11.64717874,..,9.578220505,8.91533662,8.036179961,7.544593269,8.781700204,12.66836568,14.01054529,13.76960097,14.12238418
Latin America & Caribbean (excluding high income),"Unemployment with basic education, male (% of male labor force with basic education)",..,..,11.78129953,9.282598143,7.825664248,8.100633433,6.802195047,5.916486141,5.459265979,6.759238419,..,5.81803398,5.887498946,5.464242161,5.430223006,6.154261787,9.115403508,10.4606203,10.06307605,9.943579285
Latin America & Caribbean (excluding high income),Unemployment with intermediate education (% of total labor force with intermediate education),..,..,12.5038832,11.46769001,10.53894677,10.05429401,9.0888525,8.522649389,7.704342527,9.91083914,..,8.330438621,6.87549266,6.283223203,6.11436579,7.431526796,11.31402627,12.0055561,11.89940419,11.72823289
Latin America & Caribbean (excluding high income),"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,14.34326005,14.05763601,13.27049383,13.11632257,11.87542427,11.44877092,10.22158093,12.81560062,..,10.93589976,8.533752635,7.711420121,7.421869995,9.116214256,13.85185229,14.55758459,14.5289058,14.51240539
Latin America & Caribbean (excluding high income),"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,11.00988192,9.268530674,8.187005767,7.41092224,6.70716292,6.003377494,5.650808831,7.63178897,..,6.381224118,5.587032188,5.112694616,5.096673075,6.035581435,9.284165289,9.906322711,9.730629419,9.434991189
Latin America & Caribbean (excluding high income),"Unemployment, female (% of female labor force) (national estimate)",..,10.71885087,11.37633142,11.24724805,10.30408715,10.02708127,8.440914969,8.728539527,8.021163917,9.024731207,..,7.875642029,7.749388048,7.430736212,7.06789941,7.74161716,9.209195009,9.587914735,9.579638546,9.89403966
Latin America & Caribbean (excluding high income),"Unemployment, male (% of male labor force) (national estimate)",..,7.416267346,7.911721715,7.343708785,6.271148393,6.421583119,5.407254426,5.428127615,5.069160326,6.025655292,..,5.182858887,5.359986363,5.183745433,5.080949341,5.47873379,6.687145143,6.975879258,6.977450735,7.051120386
Latin America & Caribbean (excluding high income),"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,18.12346603,19.05256688,19.24165457,20.47823643,20.01232333,17.18941913,16.86547023,16.7506387,18.39547372,..,16.89959144,16.5459808,16.54329726,16.241844,17.49924665,20.40330669,21.11426374,21.45660671,21.78248317
Latin America & Caribbean (excluding high income),"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,12.45151776,12.45625347,12.33752661,12.94692527,13.27618481,11.08689374,10.95655614,10.82987291,12.31570468,..,11.21870477,11.10915607,11.34696531,11.27384455,11.88203488,14.7337074,15.45913608,15.97249376,16.04551766
Latin America & the Caribbean (IDA & IBRD countries),Unemployment with advanced education (% of total labor force with advanced education),..,..,6.265865048,5.621875551,4.402761073,4.842119201,4.251462075,4.408957126,4.099738053,5.655794865,..,5.320395413,4.950784161,3.898094181,3.940893874,5.663420424,6.522266572,6.649217736,6.623903456,6.702984204
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,6.410045705,6.581704428,5.175771824,5.378456746,5.027160919,5.002276033,4.813154266,6.367951933,..,6.147257391,5.921690414,4.759207367,4.50175166,6.50553939,7.379496252,7.770022366,7.699980209,7.821203675
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,6.047616544,4.626258808,3.555934303,4.243859607,3.41581511,3.765668554,3.324616133,4.919512559,..,4.454627406,4.106638364,3.123317438,3.404374533,4.796203938,5.60998056,5.409653296,5.427744157,5.457386793
Latin America & the Caribbean (IDA & IBRD countries),Unemployment with basic education (% of total labor force with basic education),..,..,12.52539179,11.34553617,9.961704572,10.07205857,8.509304416,7.618400111,7.030679174,8.676711102,..,7.078246273,6.950718608,6.367119298,6.189192171,7.085928963,10.24914778,11.57274683,11.25273818,11.29928523
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment with basic education, female (% of female labor force with basic education)",..,..,14.11929047,14.64460192,13.28931368,13.28273391,11.43976118,10.53693016,9.741828716,11.77182266,..,9.539069695,8.879504585,8.001807627,7.545024356,8.729245286,12.46057915,13.7828208,13.55708136,13.90345228
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment with basic education, male (% of male labor force with basic education)",..,..,11.83391156,9.357512255,7.881234374,8.125597894,6.738271396,5.871726168,5.485600276,6.935295334,..,5.806585091,5.861917667,5.459040626,5.448578937,6.138652617,8.966538998,10.27833227,9.901609136,9.784201085
Latin America & the Caribbean (IDA & IBRD countries),Unemployment with intermediate education (% of total labor force with intermediate education),..,..,12.54330516,11.52172261,10.56993156,10.07193063,9.077724517,8.584693722,7.745056388,10.03752968,..,8.292144151,6.871121766,6.28619999,6.138495402,7.395531576,11.1259066,11.81927713,11.71394718,11.56704511
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,14.42658503,14.18190067,13.31675761,13.13191963,11.83994654,11.45755574,10.26590206,12.90862748,..,10.83785348,8.521322618,7.700995687,7.406062589,9.036580488,13.60045441,14.30583702,14.28085171,14.28519299
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,11.0185478,9.279540799,8.21201444,7.432453004,6.749849713,6.146097154,5.686159622,7.797788842,..,6.389587737,5.589546689,5.129683986,5.156876649,6.041425255,9.152373008,9.780375968,9.600699602,9.333474087
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, female (% of female labor force) (national estimate)",..,10.9873938,11.65463386,11.54143953,10.62645148,10.29797568,8.734887287,8.96546236,8.277884765,9.294298889,..,7.95119874,7.801910073,7.460780134,7.117513069,7.787616051,9.219849345,9.622550691,9.627756237,9.809623321
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, male (% of male labor force) (national estimate)",..,7.649181061,8.141208053,7.568521995,6.496466401,6.587708857,5.586795386,5.565491724,5.225576211,6.234992752,..,5.234654533,5.376574213,5.204650906,5.14784765,5.539893823,6.736784304,7.034659652,7.042988814,7.021407652
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,18.65399462,19.67475604,19.81272722,20.9216111,20.40404412,17.61330879,17.25203675,17.18169625,19.05390115,..,16.98996105,16.60537518,16.60341003,16.32698926,17.52532861,20.27484698,21.05318898,21.42472577,21.77137712
Latin America & the Caribbean (IDA & IBRD countries),"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,12.86557997,12.94504176,12.75447533,13.26006545,13.50378279,11.38752086,11.24082654,11.13550006,12.81697804,..,11.31802726,11.18592782,11.40961907,11.35502772,11.94658621,14.69646067,15.45494317,15.96578037,16.13620046
Latvia,Unemployment with advanced education (% of total labor force with advanced education),7.179200172,5.817200184,6.566899776,6.813700199,4.334400177,4.844399929,4.102099895,3.706799984,4.08010006,7.869100094,10.64350033,7.135700226,6.420300007,5.934700012,5.560599804,4.944699764,4.287799835,3.900899887,3.662199974,3.61619997
Latvia,"Unemployment with advanced education, female (% of female labor force with advanced education)",7.279300213,5.427299976,6.684800148,6.811800003,4.019599915,4.819699764,4.380099773,3.6802001,4.417699814,7.595699787,10.13129997,6.461500168,5.870900154,6.264900208,5.877200127,5.369699955,4.074299812,3.904200077,3.297600031,3.267299891
Latvia,"Unemployment with advanced education, male (% of male labor force with advanced education)",7.054200172,6.38079977,..,6.816400051,4.779399872,4.882699966,3.645999908,3.748899937,3.516900063,8.340499878,11.53979969,8.378199577,7.412199974,5.368800163,4.994400024,4.145199776,4.682400227,3.895100117,4.303800106,4.18930006
Latvia,Unemployment with basic education (% of total labor force with basic education),21.06439972,21.87100029,22.69249916,20.74860001,18.25139999,16.33449936,14.63090038,10.55109978,14.42490005,30.92900085,32.95019913,29.10230064,26.53650093,25.08779907,23.84589958,21.93059921,20.60499954,18.53019905,16.11249924,13.74810028
Latvia,"Unemployment with basic education, female (% of female labor force with basic education)",17.14609909,18.87899971,18.51779938,20.23679924,20.07970047,18.45619965,15.96679974,10.65250015,12.99199963,24.64599991,29.70000076,28.25819969,33.74000168,29.2954998,26.81430054,26.5802002,19.60810089,21.51720047,18.14249992,13.5958004
Latvia,"Unemployment with basic education, male (% of male labor force with basic education)",23.39940071,23.80509949,24.74909973,21.04019928,17.21520042,15.27089977,14.01270008,10.50230026,15.11270046,34.19789886,34.57419968,29.4932003,23.11770058,23.13870049,22.61619949,19.99130058,21.09910011,17.09569931,15.12889957,13.82219982
Latvia,Unemployment with intermediate education (% of total labor force with intermediate education),14.78929996,13.6928997,13.78849983,11.3718996,12.46959972,10.39500046,6.247099876,5.779200077,7.753499985,18.91390038,21.09009933,18.24690056,17.5753994,13.07719994,11.66880035,10.83780003,11.30410004,10.1953001,8.493300438,7.086699963
Latvia,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",14.79090023,13.38059998,13.98869991,12.36789989,14.06110001,10.87510014,6.369599819,5.638599873,7.603300095,16.33270073,18.38999939,17.00569916,17.45009995,12.92689991,11.14710045,9.587900162,11.08780003,9.52009964,8.06910038,6.643799782
Latvia,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",14.78779984,13.99409962,13.58510017,10.39369965,10.94750023,9.946000099,6.132900238,5.908100128,7.888800144,21.26009941,23.5720005,19.32760048,17.68300056,13.20540047,12.10159969,11.81809998,11.47270012,10.73029995,8.826199532,7.437699795
Latvia,"Unemployment, female (% of female labor force) (national estimate)",13.37339973,12.4691,12.76299953,12.02149963,12.26790047,9.970899582,6.737199783,5.567500114,7.07679987,14.14000034,16.30480003,13.80130005,13.95149994,11.14340019,9.839699745,8.64109993,8.403300285,7.678500175,6.420300007,5.427599907
Latvia,"Unemployment, male (% of male labor force) (national estimate)",14.98499966,15.12530041,14.85639954,12.09980011,11.17249966,10.0923996,7.309100151,6.51060009,8.382200241,20.89859962,22.7465992,18.63610077,16.16150093,12.60000038,11.84790039,11.09379959,10.89519978,9.757900238,8.409500122,7.198900223
Latvia,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",21.70859909,24.04509926,25.39170074,26.60210037,30.7947998,18.42849922,16.04450035,9.950400352,13.08520031,29.2098999,34.75790024,30.60040092,29.47859955,24.93490028,19.96209908,14.1541996,12.1420002,15.42430019,11.84360027,10.13389969
Latvia,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",20.97290039,24.29150009,25.2064991,16.1135006,15.59899998,12.81770039,11.93019962,10.97509956,14.00800037,36.42459869,37.33879852,31.31609917,27.7928009,21.84370041,19.36660004,18.02449989,21.35899925,18.26449966,12.49230003,14.21430016
Least developed countries: UN classification,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,11.05000019,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment with advanced education, female (% of female labor force with advanced education)",..,..,..,..,..,..,..,11.39000034,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment with advanced education, male (% of male labor force with advanced education)",..,..,..,..,..,..,..,10.81000042,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Unemployment with basic education (% of total labor force with basic education),..,..,..,..,..,..,..,8.760000229,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment with basic education, female (% of female labor force with basic education)",..,..,..,..,..,..,..,13.51000023,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment with basic education, male (% of male labor force with basic education)",..,..,..,..,..,..,..,8.06000042,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,Unemployment with intermediate education (% of total labor force with intermediate education),..,..,..,..,..,..,..,9.710000038,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",..,..,..,..,..,..,..,9.539999962,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",..,..,..,..,..,..,..,9.779999733,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment, female (% of female labor force) (national estimate)",..,..,..,..,9.510000229,..,..,10.14000034,..,10.39625072,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment, male (% of male labor force) (national estimate)",..,..,..,..,7.340000153,..,..,8.600000381,..,5.022478104,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",..,..,..,..,18.97999954,..,..,21.60000038,..,..,..,..,..,..,..,..,..,..,..,..
Lebanon,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",..,..,..,..,20.23999977,..,..,22.29000092,..,..,..,..,..,..,..,..,..,..,..,..
Lesotho,Unemployment with advanced education (% of total labor force with advanced education),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
